season_id,home_team,away_team,Home_Team_Won,home_pts_pct,away_pts_pct,home_TOI,home_FF/60,home_FA/60,home_FF%,home_GF/60,home_GA/60,home_GF%,home_xGF/60,home_xGA/60,home_xGF%,home_HDCF/60,home_HDCA/60,home_HDCF%,home_HDSH%,home_HDSV%,home_SH%,home_SV%,home_PDO,home_TOI_pp,home_GF/60_pp,home_xGF/60_pp,home_TOI_pk,home_GA/60_pk,home_xGA/60_pk,away_TOI,away_FF/60,away_FA/60,away_FF%,away_GF/60,away_GA/60,away_GF%,away_xGF/60,away_xGA/60,away_xGF%,away_HDCF/60,away_HDCA/60,away_HDCF%,away_HDSH%,away_HDSV%,away_SH%,away_SV%,away_PDO,away_TOI_pp,away_GF/60_pp,away_xGF/60_pp,away_TOI_pk,away_GA/60_pk,away_xGA/60_pk
20192020,MTL,COL,0,0.5172413793103449,0.6785714285714286,47.65,42.3,42.82,49.7,1.15,2.69,30.07,2.76,2.79,49.68,13.11,15.48,45.86,9.51,80.77,3.31,92.76,0.961,4.2666666666667,14.06,14.61,6.0,0.0,3.93,47.65,42.82,42.3,50.3,2.69,1.15,69.93,2.79,2.76,50.32,15.48,13.11,54.14,19.23,90.49,7.24,96.69,1.039,6.0,0.0,3.93,4.2666666666667,14.06,14.61
20192020,T.B,MIN,0,0.5576923076923077,0.5517241379310345,44.633333333333,41.94,30.66,57.77,3.79,7.07,34.9,2.13,1.74,55.0,9.62,6.98,57.95,34.9,74.49,13.5,68.24,0.817,6.9833333333333,8.59,6.78,4.0,0.0,2.26,44.633333333333,30.66,41.94,42.23,7.07,3.79,65.1,1.74,2.13,45.0,6.98,9.62,42.05,25.51,65.1,31.76,86.5,1.183,4.0,0.0,2.26,6.9833333333333,8.59,6.78
20192020,NYI,VGK,1,0.7407407407407407,0.5645161290322581,56.633333333333,43.92,39.46,52.68,2.0,2.14,48.26,3.71,2.23,62.52,18.16,11.09,62.09,15.08,89.14,6.84,93.07,0.999,2.0,0.0,0.0,1.3,0.0,8.87,56.633333333333,39.46,43.92,47.32,2.14,2.0,51.74,2.23,3.71,37.48,11.09,18.16,37.91,10.86,84.92,6.93,93.16,1.001,1.3,0.0,8.87,2.0,0.0,0.0
20192020,PHI,ARI,0,0.6379310344827587,0.6333333333333333,46.833333333333,38.21,35.03,52.17,0.0,1.38,0.0,2.11,1.93,52.29,11.29,8.59,56.81,0.0,51.41,0.0,93.38,0.934,6.0,0.0,3.29,5.0166666666667,11.96,2.33,46.833333333333,35.03,38.21,47.83,1.38,0.0,100.0,1.93,2.11,47.71,8.59,11.29,43.19,48.59,100.0,6.62,100.0,1.066,5.0166666666667,11.96,2.33,6.0,0.0,3.29
20192020,CAR,S.J,1,0.603448275862069,0.5333333333333333,49.3,32.54,39.13,45.4,2.3,2.46,48.26,1.82,2.68,40.44,9.25,15.25,37.76,28.17,91.09,10.63,91.24,1.019,6.0,0.0,6.13,4.0,0.0,5.75,49.3,39.13,32.54,54.6,2.46,2.3,51.74,2.68,1.82,59.56,15.25,9.25,62.24,8.91,71.83,8.76,89.37,0.981,4.0,0.0,5.75,6.0,0.0,6.13
20192020,CBJ,NYR,0,0.4642857142857143,0.5740740740740741,45.95,59.6,34.57,63.29,2.47,2.73,47.58,3.88,1.51,72.01,10.54,4.08,72.1,20.56,52.0,6.46,86.82,0.933,8.85,0.0,11.6,3.3833333333333,17.73,5.28,45.95,34.57,59.6,36.71,2.73,2.47,52.42,1.51,3.88,27.99,4.08,10.54,27.9,48.0,79.44,13.18,93.54,1.067,3.3833333333333,17.73,5.28,8.85,0.0,11.6
20192020,DAL,WPG,1,0.5833333333333334,0.6206896551724138,44.55,43.71,40.68,51.79,1.33,1.37,49.36,2.69,2.39,52.97,19.53,13.55,59.04,0.0,100.0,3.9,95.23,0.991,6.05,9.92,7.8,6.0,0.0,6.25,44.55,40.68,43.71,48.21,1.37,1.33,50.64,2.39,2.69,47.03,13.55,19.53,40.96,0.0,100.0,4.77,96.1,1.009,6.0,0.0,6.25,6.05,9.92,7.8
20192020,CGY,BUF,1,0.5333333333333333,0.5344827586206896,42.316666666667,55.5,41.09,57.46,2.8,2.92,48.93,3.57,2.23,61.56,13.71,5.74,70.5,33.05,100.0,8.87,90.22,0.991,2.7,22.22,8.42,10.3,0.0,2.17,42.316666666667,41.09,55.5,42.54,2.92,2.8,51.07,2.23,3.57,38.44,5.74,13.71,29.5,0.0,66.95,9.78,91.13,1.009,10.3,0.0,2.17,2.7,22.22,8.42
20192020,N.J,CHI,0,0.4107142857142857,0.5,49.716666666667,40.45,44.19,47.79,0.0,0.0,0.0,2.4,2.73,46.79,13.69,7.56,64.41,0.0,100.0,0.0,100.0,1.0,7.0166666666667,8.55,1.66,3.2666666666667,18.37,7.17,49.716666666667,44.19,40.45,52.21,0.0,0.0,0.0,2.73,2.4,53.21,7.56,13.69,35.59,0.0,100.0,0.0,100.0,1.0,3.2666666666667,18.37,7.17,7.0166666666667,8.55,1.66
20192020,NYR,MTL,0,0.5535714285714286,0.5333333333333333,52.6,33.54,43.07,43.78,1.05,2.41,30.42,1.97,2.58,43.37,10.37,9.84,51.31,14.51,66.84,4.41,93.26,0.977,4.0,0.0,18.13,2.0,0.0,4.76,52.6,43.07,33.54,56.22,2.41,1.05,69.58,2.58,1.97,56.63,9.84,10.37,48.69,33.16,85.49,6.74,95.59,1.023,2.0,0.0,4.76,4.0,0.0,18.13
20192020,PIT,ARI,1,0.6206896551724138,0.6129032258064516,46.283333333333,35.48,37.03,48.94,1.22,0.0,100.0,1.76,1.62,52.06,9.78,5.44,64.23,24.48,100.0,4.37,100.0,1.044,1.9166666666667,0.0,0.0,8.0333333333333,0.0,8.4,46.283333333333,37.03,35.48,51.06,0.0,1.22,0.0,1.62,1.76,47.94,5.44,9.78,35.77,0.0,75.52,0.0,95.63,0.956,8.0333333333333,0.0,8.4,1.9166666666667,0.0,0.0
20192020,EDM,L.A,1,0.6290322580645161,0.4,50.8,32.1,40.92,43.96,0.0,1.2,0.0,1.39,1.94,41.81,7.17,9.54,42.9,0.0,85.2,0.0,96.09,0.961,3.2833333333333,36.55,23.23,4.0,0.0,12.38,50.8,40.92,32.1,56.04,1.2,0.0,100.0,1.94,1.39,58.19,9.54,7.17,57.1,14.8,100.0,3.91,100.0,1.039,4.0,0.0,12.38,3.2833333333333,36.55,23.23
20192020,ANA,WSH,0,0.4827586206896552,0.7903225806451613,38.866666666667,64.54,53.16,54.83,2.89,3.26,47.02,3.37,3.1,52.04,17.73,15.2,53.85,11.64,85.99,7.87,92.4,1.003,4.5,0.0,7.99,3.8666666666667,15.52,3.17,38.866666666667,53.16,64.54,45.17,3.26,2.89,52.98,3.1,3.37,47.96,15.2,17.73,46.15,14.01,88.36,7.6,92.13,0.997,3.8666666666667,15.52,3.17,4.5,0.0,7.99
20192020,PHI,OTT,1,0.65,0.4166666666666667,45.433333333333,36.77,37.32,49.63,3.74,2.67,58.32,1.85,2.87,39.25,3.87,14.65,20.89,99.52,79.87,15.02,87.06,1.021,2.4166666666667,0.0,0.0,5.6833333333333,0.0,16.78,45.433333333333,37.32,36.77,50.37,2.67,3.74,41.68,2.87,1.85,60.75,14.65,3.87,79.11,20.13,0.48,12.94,84.98,0.979,5.6833333333333,0.0,16.78,2.4166666666667,0.0,0.0
20192020,VAN,BUF,1,0.5666666666666667,0.5333333333333333,50.216666666667,43.0,33.24,56.4,4.62,2.42,65.57,2.14,1.87,53.46,5.81,8.58,40.38,50.64,74.07,14.31,90.63,1.049,2.0,0.0,3.15,6.4333333333333,9.33,4.63,50.216666666667,33.24,43.0,43.6,2.42,4.62,34.43,1.87,2.14,46.54,8.58,5.81,59.62,25.93,49.36,9.37,85.69,0.951,6.4333333333333,9.33,4.63,2.0,0.0,3.15
20192020,STL,TOR,0,0.6774193548387096,0.5161290322580645,49.233333333333,35.71,36.0,49.8,2.24,2.57,46.56,1.96,2.43,44.7,7.29,8.34,46.64,15.21,100.0,8.48,90.61,0.991,8.0,0.0,4.12,2.1666666666667,55.38,11.38,49.233333333333,36.0,35.71,50.2,2.57,2.24,53.44,2.43,1.96,55.3,8.34,7.29,53.36,0.0,84.79,9.39,91.52,1.009,2.1666666666667,55.38,11.38,8.0,0.0,4.12
20192020,BOS,COL,0,0.7666666666666667,0.6896551724137931,52.55,28.87,32.47,47.07,1.08,3.59,23.08,1.32,1.49,46.87,5.13,9.81,34.33,49.76,68.96,6.47,83.41,0.899,2.4166666666667,0.0,4.99,0.41666666666667,0.0,0.0,52.55,32.47,28.87,52.93,3.59,1.08,76.92,1.49,1.32,53.13,9.81,5.13,65.67,31.04,50.24,16.59,93.53,1.101,0.41666666666667,0.0,0.0,2.4166666666667,0.0,4.99
20192020,DET,PIT,0,0.27419354838709675,0.6333333333333333,51.883333333333,31.67,42.34,42.8,1.06,4.92,17.72,1.65,2.01,45.05,5.94,7.83,43.12,21.34,84.35,4.69,85.12,0.898,2.9333333333333,20.45,10.59,2.6,0.0,1.48,51.883333333333,42.34,31.67,57.2,4.92,1.06,82.28,2.01,1.65,54.95,7.83,5.94,56.88,15.65,78.66,14.88,95.31,1.102,2.6,0.0,1.48,2.9333333333333,20.45,10.59
20192020,T.B,S.J,1,0.5740740740740741,0.5161290322580645,45.683333333333,57.41,47.44,54.75,6.46,1.32,83.05,3.78,3.37,52.88,17.23,22.28,43.61,28.34,91.32,15.4,96.07,1.115,6.3166666666667,19.0,7.08,7.35,0.0,6.69,45.683333333333,47.44,57.41,45.25,1.32,6.46,16.95,3.37,3.78,47.12,22.28,17.23,56.39,8.68,71.66,3.93,84.6,0.885,7.35,0.0,6.69,6.3166666666667,19.0,7.08
20192020,FLA,CBJ,1,0.5892857142857143,0.4482758620689655,43.816666666667,38.96,52.73,42.49,2.65,1.38,65.8,2.39,2.4,49.87,8.23,8.19,50.13,19.5,100.0,8.35,96.56,1.049,6.65,9.02,5.94,4.8333333333333,0.0,3.95,43.816666666667,52.73,38.96,57.51,1.38,2.65,34.2,2.4,2.39,50.13,8.19,8.23,49.87,0.0,80.5,3.44,91.65,0.951,4.8333333333333,0.0,3.95,6.65,9.02,5.94
20192020,CAR,MIN,1,0.6166666666666667,0.5333333333333333,49.25,51.1,32.65,61.02,3.53,2.52,58.32,2.75,2.7,50.45,8.3,11.22,42.53,23.96,82.76,8.8,90.22,0.99,1.8833333333333,31.86,15.9,6.5,0.0,3.52,49.25,32.65,51.1,38.98,2.52,3.53,41.68,2.7,2.75,49.55,11.22,8.3,57.47,17.24,76.04,9.78,91.2,1.01,6.5,0.0,3.52,1.8833333333333,31.86,15.9
20192020,NSH,N.J,1,0.5535714285714286,0.39655172413793105,44.866666666667,50.92,46.74,52.14,7.81,4.07,65.77,3.03,2.54,54.44,13.09,8.07,61.85,43.45,58.83,19.62,88.8,1.084,6.15,0.0,2.63,3.5,17.14,6.06,44.866666666667,46.74,50.92,47.86,4.07,7.81,34.23,2.54,3.03,45.56,8.07,13.09,38.15,41.17,56.55,11.2,80.38,0.916,3.5,17.14,6.06,6.15,0.0,2.63
20192020,DAL,NYI,1,0.5967741935483871,0.7142857142857143,52.983333333333,54.95,40.13,57.8,1.07,1.14,48.44,2.79,2.46,53.2,13.69,11.17,55.07,10.2,86.74,2.65,96.17,0.988,2.9333333333333,40.91,11.2,2.0,0.0,4.26,52.983333333333,40.13,54.95,42.2,1.14,1.07,51.56,2.46,2.79,46.8,11.17,13.69,44.93,13.26,89.8,3.83,97.35,1.012,2.0,0.0,4.26,2.9333333333333,40.91,11.2
20192020,CGY,L.A,1,0.5483870967741935,0.3870967741935484,48.75,37.47,46.89,44.41,3.51,1.25,73.79,2.52,1.94,56.56,10.52,6.35,62.35,42.6,100.0,11.59,96.39,1.08,7.2666666666667,8.26,2.43,2.15,55.81,7.51,48.75,46.89,37.47,55.59,1.25,3.51,26.21,1.94,2.52,43.44,6.35,10.52,37.65,0.0,57.4,3.61,88.41,0.92,2.15,55.81,7.51,7.2666666666667,8.26,2.43
20192020,WPG,ANA,1,0.6333333333333333,0.4666666666666667,48.033333333333,49.37,44.12,52.81,2.36,2.53,48.26,1.93,2.49,43.67,8.33,9.08,47.84,0.0,83.54,6.53,92.82,0.994,4.3833333333333,13.69,4.3,2.55,0.0,3.44,48.033333333333,44.12,49.37,47.19,2.53,2.36,51.74,2.49,1.93,56.33,9.08,8.33,52.16,16.46,100.0,7.18,93.47,1.006,2.55,0.0,3.44,4.3833333333333,13.69,4.3
20192020,FLA,S.J,1,0.603448275862069,0.5,50.833333333333,40.99,43.41,48.56,2.33,0.0,100.0,2.04,2.5,45.0,4.74,10.5,31.11,32.53,100.0,7.84,100.0,1.078,4.4166666666667,27.17,10.16,3.6666666666667,16.36,5.19,50.833333333333,43.41,40.99,51.44,0.0,2.33,0.0,2.5,2.04,55.0,10.5,4.74,68.89,0.0,67.47,0.0,92.16,0.922,3.6666666666667,16.36,5.19,4.4166666666667,27.17,10.16
20192020,VGK,NYR,0,0.546875,0.5689655172413793,46.65,42.1,34.83,54.73,0.0,4.14,0.0,3.76,1.69,68.92,19.44,10.18,65.64,0.0,75.87,0.0,83.17,0.832,6.4166666666667,0.0,8.44,4.9166666666667,24.41,8.2,46.65,34.83,42.1,45.27,4.14,0.0,100.0,1.69,3.76,31.08,10.18,19.44,34.36,24.13,100.0,16.83,100.0,1.168,4.9166666666667,24.41,8.2,6.4166666666667,0.0,8.44
20192020,CHI,ARI,0,0.5,0.625,50.25,37.28,48.51,43.46,2.31,1.21,65.57,2.35,2.67,46.81,10.45,9.84,51.5,13.51,83.03,8.31,96.98,1.053,0.51666666666667,116.13,16.39,9.1333333333333,13.14,6.76,50.25,48.51,37.28,56.54,1.21,2.31,34.43,2.67,2.35,53.19,9.84,10.45,48.5,16.97,86.49,3.02,91.69,0.947,9.1333333333333,13.14,6.76,0.51666666666667,116.13,16.39
20192020,EDM,BUF,0,0.625,0.5483870967741935,47.066666666667,29.39,43.95,40.08,1.21,2.72,30.84,1.53,2.86,34.85,10.34,15.32,40.3,17.26,71.74,5.73,89.46,0.952,5.9833333333333,10.03,6.26,6.0,0.0,1.4,47.066666666667,43.95,29.39,59.92,2.72,1.21,69.16,2.86,1.53,65.15,15.32,10.34,59.7,28.26,82.74,10.54,94.27,1.048,6.0,0.0,1.4,5.9833333333333,10.03,6.26
20192020,T.B,NYI,0,0.5535714285714286,0.7241379310344828,48.9,46.14,34.29,57.37,1.17,3.9,23.02,2.19,1.74,55.66,14.27,8.03,63.98,12.98,80.14,4.27,83.38,0.877,6.0,0.0,6.24,3.1,19.35,4.8,48.9,34.29,46.14,42.63,3.9,1.17,76.98,1.74,2.19,44.34,8.03,14.27,36.02,19.86,87.02,16.62,95.73,1.123,3.1,19.35,4.8,6.0,0.0,6.24
20192020,WSH,CBJ,0,0.765625,0.4666666666666667,44.066666666667,40.79,52.52,43.71,1.3,5.8,18.26,1.85,2.74,40.28,7.19,9.16,44.0,21.05,52.15,3.98,86.2,0.902,4.6333333333333,0.0,9.34,8.6333333333333,0.0,4.33,44.066666666667,52.52,40.79,56.29,5.8,1.3,81.74,2.74,1.85,59.72,9.16,7.19,56.0,47.85,78.95,13.8,96.02,1.098,8.6333333333333,0.0,4.33,4.6333333333333,0.0,9.34
20192020,OTT,BOS,1,0.43548387096774194,0.7419354838709677,42.75,42.67,42.15,50.31,4.1,1.42,74.22,2.49,1.8,58.06,12.59,6.96,64.41,23.5,100.0,13.97,95.31,1.093,4.7333333333333,0.0,4.53,7.3666666666667,8.14,11.95,42.75,42.15,42.67,49.69,1.42,4.1,25.78,1.8,2.49,41.94,6.96,12.59,35.59,0.0,76.5,4.69,86.03,0.907,7.3666666666667,8.14,11.95,4.7333333333333,0.0,4.53
20192020,COL,CGY,0,0.6833333333333333,0.5625,50.55,48.14,35.6,57.49,4.47,3.73,54.47,2.29,1.67,57.85,9.1,4.97,64.67,16.23,65.05,12.31,86.23,0.985,4.0,0.0,3.58,5.3166666666667,11.29,10.93,50.55,35.6,48.14,42.51,3.73,4.47,45.53,1.67,2.29,42.15,4.97,9.1,35.33,34.95,83.77,13.77,87.69,1.015,5.3166666666667,11.29,10.93,4.0,0.0,3.58
20192020,FLA,T.B,0,0.5833333333333334,0.5689655172413793,48.533333333333,26.52,68.79,27.82,0.0,2.64,0.0,1.85,5.13,26.57,6.58,23.47,21.9,0.0,93.23,0.0,95.18,0.952,4.9666666666667,0.0,15.14,3.95,0.0,13.51,48.533333333333,68.79,26.52,72.18,2.64,0.0,100.0,5.13,1.85,73.43,23.47,6.58,78.1,6.77,100.0,4.82,100.0,1.048,3.95,0.0,13.51,4.9666666666667,0.0,15.14
20192020,PIT,MTL,0,0.6129032258064516,0.5483870967741935,56.416666666667,43.12,29.0,59.79,1.0,2.27,30.67,1.68,1.96,46.13,4.59,12.25,27.26,21.83,81.25,2.92,91.17,0.941,2.0,0.0,4.46,1.4,42.86,4.09,56.416666666667,29.0,43.12,40.21,2.27,1.0,69.33,1.96,1.68,53.87,12.25,4.59,72.74,18.75,78.17,8.83,97.08,1.059,1.4,42.86,4.09,2.0,0.0,4.46
20192020,BUF,STL,1,0.5625,0.65625,50.516666666667,37.43,39.34,48.76,3.36,2.4,58.32,1.52,1.39,52.32,7.92,6.1,56.48,41.86,75.3,11.01,92.49,1.035,4.0,0.0,4.03,4.0,0.0,3.57,50.516666666667,39.34,37.43,51.24,2.4,3.36,41.68,1.39,1.52,47.68,6.1,7.92,43.52,24.7,58.14,7.51,88.99,0.965,4.0,0.0,3.57,4.0,0.0,4.03
20192020,NSH,S.J,1,0.5689655172413793,0.48484848484848486,33.566666666667,42.79,34.26,55.53,1.69,0.0,100.0,1.74,1.91,47.67,8.58,7.37,53.79,0.0,100.0,5.53,100.0,1.055,10.816666666667,5.55,7.14,4.9166666666667,0.0,7.01,33.566666666667,34.26,42.79,44.47,0.0,1.69,0.0,1.91,1.74,52.33,7.37,8.58,46.21,0.0,100.0,0.0,94.47,0.945,4.9166666666667,0.0,7.01,10.816666666667,5.55,7.14
20192020,MIN,ANA,0,0.532258064516129,0.4838709677419355,47.083333333333,28.19,52.42,34.97,2.39,1.35,63.96,1.03,2.04,33.59,3.44,8.4,29.07,0.0,80.77,12.58,96.08,1.087,8.8666666666667,0.0,4.02,4.6166666666667,13.0,3.2,47.083333333333,52.42,28.19,65.03,1.35,2.39,36.04,2.04,1.03,66.41,8.4,3.44,70.93,19.23,100.0,3.92,87.42,0.913,4.6166666666667,13.0,3.2,8.8666666666667,0.0,4.02
20192020,WPG,DET,1,0.6451612903225806,0.265625,48.666666666667,39.33,24.14,61.96,3.6,1.25,74.26,2.16,2.53,46.05,9.91,16.55,37.45,32.32,85.79,14.96,92.69,1.077,3.8833333333333,15.45,7.08,3.8833333333333,0.0,5.1,48.666666666667,24.14,39.33,38.04,1.25,3.6,25.74,2.53,2.16,53.95,16.55,9.91,62.55,14.21,67.68,7.31,85.04,0.923,3.8833333333333,0.0,5.1,3.8833333333333,15.45,7.08
20192020,DAL,N.J,1,0.609375,0.38333333333333336,43.4,50.73,29.81,62.99,2.67,0.0,100.0,3.3,1.36,70.83,12.53,6.85,64.64,16.22,100.0,6.14,100.0,1.061,9.2333333333333,0.0,3.55,6.0,0.0,10.11,43.4,29.81,50.73,37.01,0.0,2.67,0.0,1.36,3.3,29.17,6.85,12.53,35.36,0.0,83.78,0.0,93.86,0.939,6.0,0.0,10.11,9.2333333333333,0.0,3.55
20192020,EDM,CAR,0,0.6060606060606061,0.6290322580645161,45.866666666667,44.0,54.61,44.62,2.41,4.14,36.8,2.49,2.53,49.66,12.66,5.87,68.3,30.17,68.6,7.71,88.76,0.965,6.3333333333333,9.47,6.95,4.6666666666667,38.57,7.94,45.866666666667,54.61,44.0,55.38,4.14,2.41,63.2,2.53,2.49,50.34,5.87,12.66,31.7,31.4,69.83,11.24,92.29,1.035,4.6666666666667,38.57,7.94,6.3333333333333,9.47,6.95
20192020,ARI,CGY,0,0.6060606060606061,0.5757575757575758,54.25,55.79,43.11,56.41,1.01,4.72,17.7,2.44,1.94,55.62,8.34,13.88,37.54,0.0,59.39,2.33,85.02,0.873,0.51666666666667,116.13,36.62,4.95,12.12,5.22,54.25,43.11,55.79,43.59,4.72,1.01,82.3,1.94,2.44,44.38,13.88,8.34,62.46,40.61,100.0,14.98,97.67,1.127,4.95,12.12,5.22,0.51666666666667,116.13,36.62
20192020,VAN,TOR,0,0.5483870967741935,0.53125,52.683333333333,46.47,42.03,52.51,1.08,3.65,22.86,2.5,3.02,45.33,8.12,9.96,44.92,14.8,83.62,2.9,87.58,0.905,2.1166666666667,0.0,2.17,4.0,0.0,3.11,52.683333333333,42.03,46.47,47.49,3.65,1.08,77.14,3.02,2.5,54.67,9.96,8.12,55.08,16.38,85.2,12.42,97.1,1.095,4.0,0.0,3.11,2.1166666666667,0.0,2.17
20192020,VGK,CHI,1,0.5606060606060606,0.4838709677419355,49.9,45.66,46.16,49.73,3.58,0.0,100.0,2.78,3.42,44.83,10.54,14.62,41.89,12.45,100.0,9.37,100.0,1.094,2.55,23.53,10.6,5.7,10.53,1.07,49.9,46.16,45.66,50.27,0.0,3.58,0.0,3.42,2.78,55.17,14.62,10.54,58.11,0.0,87.55,0.0,90.63,0.906,5.7,10.53,1.07,2.55,23.53,10.6
20192020,L.A,NYR,1,0.40625,0.55,53.133333333333,52.02,35.33,59.55,2.18,0.0,100.0,2.96,2.43,54.9,16.56,10.32,61.61,14.17,100.0,8.25,100.0,1.083,2.0,0.0,5.27,2.0,0.0,10.97,53.133333333333,35.33,52.02,40.45,0.0,2.18,0.0,2.43,2.96,45.1,10.32,16.56,38.39,0.0,85.83,0.0,91.75,0.917,2.0,0.0,10.97,2.0,0.0,5.27
20192020,WSH,BOS,1,0.7727272727272727,0.71875,41.716666666667,45.32,41.8,52.02,2.71,2.97,47.71,2.04,2.14,48.85,6.83,5.95,53.44,31.77,74.12,9.08,91.02,1.001,4.7833333333333,12.54,8.69,9.6833333333333,0.0,4.87,41.716666666667,41.8,45.32,47.98,2.97,2.71,52.29,2.14,2.04,51.15,5.95,6.83,46.56,25.88,68.23,8.98,90.92,0.999,9.6833333333333,0.0,4.87,4.7833333333333,12.54,8.69
20192020,MTL,OTT,1,0.5625,0.4375,44.55,36.69,55.94,39.61,1.33,1.36,49.43,2.09,1.78,53.97,10.66,4.05,72.46,0.0,100.0,4.87,96.34,1.012,4.8333333333333,12.41,7.88,8.3666666666667,7.17,5.82,44.55,55.94,36.69,60.39,1.36,1.33,50.57,1.78,2.09,46.03,4.05,10.66,27.54,0.0,100.0,3.66,95.13,0.988,8.3666666666667,7.17,5.82,4.8333333333333,12.41,7.88
20192020,COL,PHI,1,0.6935483870967742,0.6290322580645161,50.383333333333,42.02,41.11,50.55,3.47,1.2,74.39,2.29,1.59,58.92,8.22,9.43,46.58,15.73,79.06,11.23,96.38,1.076,2.55,0.0,0.0,2.6333333333333,0.0,6.14,50.383333333333,41.11,42.02,49.45,1.2,3.47,25.61,1.59,2.29,41.08,9.43,8.22,53.42,20.94,84.27,3.62,88.77,0.924,2.6333333333333,0.0,6.14,2.55,0.0,0.0
20192020,BUF,NSH,1,0.5757575757575758,0.55,52.966666666667,43.59,48.39,47.39,4.23,3.54,54.45,2.58,3.02,46.12,13.42,13.18,50.46,30.36,70.13,12.72,91.37,1.041,2.0,0.0,1.18,2.6,0.0,6.08,52.966666666667,48.39,43.59,52.61,3.54,4.23,45.55,3.02,2.58,53.88,13.18,13.42,49.54,29.87,69.64,8.63,87.28,0.959,2.6,0.0,6.08,2.0,0.0,1.18
20192020,T.B,BOS,1,0.5833333333333334,0.696969696969697,48.5,47.48,34.18,58.15,1.22,2.56,32.31,2.15,1.82,54.13,10.29,7.86,56.69,0.0,60.56,4.27,88.74,0.93,3.5,34.29,17.95,4.0,0.0,2.33,48.5,34.18,47.48,41.85,2.56,1.22,67.69,1.82,2.15,45.87,7.86,10.29,43.31,39.44,100.0,11.26,95.73,1.07,4.0,0.0,2.33,3.5,34.29,17.95
20192020,FLA,NYI,0,0.5645161290322581,0.7333333333333333,47.116666666667,38.58,46.57,45.31,1.21,0.0,100.0,1.51,2.07,42.24,4.63,4.14,52.82,0.0,100.0,4.15,100.0,1.042,5.55,0.0,5.63,5.5833333333333,21.49,6.71,47.116666666667,46.57,38.58,54.69,0.0,1.21,0.0,2.07,1.51,57.76,4.14,4.63,47.18,0.0,100.0,0.0,95.85,0.958,5.5833333333333,21.49,6.71,5.55,0.0,5.63
20192020,PIT,CBJ,1,0.625,0.46774193548387094,53.416666666667,41.32,26.66,60.78,0.0,0.0,0.0,2.16,1.42,60.27,7.35,5.98,55.13,0.0,100.0,0.0,100.0,1.0,4.0,0.0,2.75,2.0,0.0,3.5,53.416666666667,26.66,41.32,39.22,0.0,0.0,0.0,1.42,2.16,39.73,5.98,7.35,44.87,0.0,100.0,0.0,100.0,1.0,2.0,0.0,3.5,4.0,0.0,2.75
20192020,DET,WPG,1,0.2878787878787879,0.625,50.75,48.0,37.68,56.02,2.28,2.39,48.87,2.14,1.57,57.61,5.78,6.98,45.31,19.01,64.95,6.18,91.73,0.979,5.9166666666667,20.28,2.98,2.0,0.0,1.08,50.75,37.68,48.0,43.98,2.39,2.28,51.13,1.57,2.14,42.39,6.98,5.78,54.69,35.05,80.99,8.27,93.82,1.021,2.0,0.0,1.08,5.9166666666667,20.28,2.98
20192020,STL,VGK,1,0.6666666666666666,0.5441176470588235,51.933333333333,38.39,36.58,51.21,4.39,2.39,64.76,1.84,2.6,41.38,9.84,11.88,45.3,21.59,74.31,14.34,91.36,1.057,0.0,0.0,0.0,6.0,0.0,6.8,51.933333333333,36.58,38.39,48.79,2.39,4.39,35.24,2.6,1.84,58.62,11.88,9.84,54.7,25.69,78.41,8.64,85.66,0.943,6.0,0.0,6.8,0.0,0.0,0.0
20192020,MIN,EDM,1,0.546875,0.5882352941176471,54.583333333333,43.26,43.18,50.05,6.3,3.39,65.03,1.93,1.4,57.96,8.51,5.62,60.24,48.15,32.06,22.54,89.17,1.117,0.56666666666667,0.0,0.0,1.75,34.29,4.49,54.583333333333,43.18,43.26,49.95,3.39,6.3,34.97,1.4,1.93,42.04,5.62,8.51,39.76,67.94,51.85,10.83,77.46,0.883,1.75,34.29,4.49,0.56666666666667,0.0,0.0
20192020,CGY,TOR,1,0.5882352941176471,0.5151515151515151,49.816666666667,47.24,46.02,50.66,4.55,2.54,64.14,2.58,2.42,51.56,11.29,13.99,44.65,0.0,88.65,17.01,93.13,1.101,2.0,0.0,2.16,2.8333333333333,0.0,11.04,49.816666666667,46.02,47.24,49.34,2.54,4.55,35.86,2.42,2.58,48.44,13.99,11.29,55.35,11.35,100.0,6.87,82.99,0.899,2.8333333333333,0.0,11.04,2.0,0.0,2.16
20192020,ARI,CHI,1,0.6176470588235294,0.46875,48.0,51.57,45.79,52.97,6.11,1.26,82.96,3.26,2.09,60.91,19.1,7.3,72.34,37.48,73.29,16.76,95.82,1.126,7.3,0.0,7.61,4.0,15.0,8.43,48.0,45.79,51.57,47.03,1.26,6.11,17.04,2.09,3.26,39.09,7.3,19.1,27.66,26.71,62.52,4.18,83.24,0.874,4.0,15.0,8.43,7.3,0.0,7.61
20192020,VAN,CAR,1,0.5625,0.625,43.366666666667,28.12,51.4,35.37,0.0,0.0,0.0,1.49,2.7,35.5,7.76,13.26,36.91,0.0,100.0,0.0,100.0,1.0,8.2,0.0,6.0,6.2,0.0,9.24,43.366666666667,51.4,28.12,64.63,0.0,0.0,0.0,2.7,1.49,64.5,13.26,7.76,63.09,0.0,100.0,0.0,100.0,1.0,6.2,0.0,9.24,8.2,0.0,6.0
